id,name,brand,price_min,price_max,color_options_count,color_options,image_path
2557595-1,"Pastille Corner Sectional, Fabric",Design Within Reach,"$13,345.00","$15,445.00",N/A,"['Bark', 'Basalt', 'Basil', 'Blue']",dwr\2557595-1.jpg
2197793,Tuxedo Classic Settee,Geiger,N/A,N/A,N/A,"['Heathered Black', 'Heathered Twilight', 'Heathered Cool Grey']",dwr\2197793.jpg
2197792,Tuxedo Classic Corner,Geiger,N/A,N/A,N/A,"['Heathered Black', 'Heathered Twilight', 'Heathered Cool Grey']",dwr\2197792.jpg
2560903,Luva Modular Corner Sectional,Herman Miller,"$13,835.00","$19,335.00",N/A,"['Balsa', 'Black', 'Blush', 'Bruno']",dwr\2560903.jpg
2526974,Mantle Sofa,Geiger,"$4,695.00","$6,295.00",N/A,"['Anthracite', 'Blush', 'Denim', 'Heathered Black']",dwr\2526974.jpg
2574440,Luva Modular Double Chaise Sectional,Herman Miller,"$14,100.00","$18,500.00",N/A,"['Balsa', 'Black', 'Blush', 'Bruno']",dwr\2574440.jpg
2518331-2,"Vesper Sofa, Leather",Design Within Reach,"$8,495.00","$9,045.00",N/A,['Rouge'],dwr\2518331-2.jpg
7083,Reid Throw Pillow,Design Within Reach,$445.00,$745.00,N/A,"['Balsa', 'Bark', 'Basalt', 'Basil']",dwr\7083.jpg
3309,Tuck Sleeper Sofa,Softline,"$3,845.00","$5,895.00",N/A,"['Bark', 'Basalt', 'Basil', 'Bisque']",dwr\3309.jpg
2518078,Arbour Sofa Cushion Slipcover,HAY,"$1,095.00","$3,195.00",N/A,"['Black', 'Blue', 'Cognac', 'Cream']",dwr\2518078.jpg
2561039,Vesper Sofa Outlet,Design Within Reach,N/A,N/A,N/A,['Tumbleweed'],dwr\2561039.jpg
5667,Eames Lounge Chair and Ottoman,Herman Miller,"$5,395.00","$9,995.00",N/A,"['Aviator', 'Balsa', 'Black', 'Black / White']",dwr\5667.jpg
1318,Barcelona Chair,Knoll®,"$8,134.00","$10,014.00",N/A,"['Black', 'Cadet', 'Casablanca', 'Clay']",dwr\1318.jpg
7852-1,"Wassily Chair, Haired Hide",Knoll®,"$3,633.00","$4,979.00",N/A,['Tri-Color'],dwr\7852-1.jpg
7852,Wassily Chair,Knoll®,"$3,397.00","$5,464.00",N/A,"['Black', 'Brown', 'Cognac', 'Cream']",dwr\7852.jpg
9097,Womb Chair and Ottoman,Knoll®,"$6,436.00","$11,158.00",N/A,"['Aegean', 'Alpine', 'Aurora', 'Aviator']",dwr\9097.jpg
7876,Womb Chair,Knoll®,"$4,969.00","$8,784.00",N/A,"['Aegean', 'Alpine', 'Aurora', 'Aviator']",dwr\7876.jpg
2521909,Pacha Chair,Gubi,"$3,499.00","$5,999.00",N/A,"['Cream', 'Dark Blue', 'Grey', 'Petrol']",dwr\2521909.jpg
2531251,Pacha Armchair,Gubi,"$3,499.00","$6,499.00",N/A,"['Cream', 'Dark Blue', 'Grey', 'Petrol']",dwr\2531251.jpg
2529465,Platner Easy Chair,Knoll®,"$12,428.00","$19,724.00",N/A,"['Aegean', 'Aviator', 'Black / White', 'Black Iris']",dwr\2529465.jpg
463-2,"Bertoia Diamond Lounge Chair, Seat Pad",Knoll®,"$1,708.00","$2,961.00",N/A,"['Air', 'Almond', 'Black / White', 'Cabana']",dwr\463-2.jpg
1570,Platner Lounge Chair,Knoll®,"$7,943.00","$11,714.00",N/A,"['Aegean', 'Aviator', 'Black / White', 'Black Iris']",dwr\1570.jpg
79,D'Urso Swivel Lounge Chair,Knoll®,"$3,146.00","$5,669.00",N/A,"['Chartreuse', 'Fire Red', 'Gray', 'Ivory']",dwr\79.jpg
9198,Bertoia Two-Toned Diamond Lounge Chair,Knoll®,"$1,708.00","$1,912.00",N/A,"['Air', 'Black / White', 'Caviar', 'Cement']",dwr\9198.jpg
5446,Bertoia Bird Lounge Chair,Knoll®,"$4,313.00","$5,248.00",N/A,"['Air', 'Almond', 'Black / White', 'Cabana']",dwr\5446.jpg
463-1,"Bertoia Diamond Lounge Chair, Full Cover",Knoll®,"$1,708.00","$4,579.00",N/A,"['Air', 'Almond', 'Black / White', 'Cabana']",dwr\463-1.jpg
1359,D'Urso Lounge Chair,Knoll®,"$3,079.00","$7,217.00",N/A,"['Air', 'Black', 'Caviar', 'Chartreuse']",dwr\1359.jpg
2527489,Pollock Armchair,Knoll®,N/A,N/A,N/A,"['Black', 'Hidden Valley', 'Continental Divide']",dwr\2527489.jpg
2566897,Bluff Chair,Heller®,N/A,N/A,N/A,"['Black', 'Bone', 'Sand', 'Terra Cotta']",dwr\2566897.jpg
2210,Risom Lounge Chair,Knoll®,"$1,393.00","$1,920.00",N/A,"['Black', 'Flax', 'Khaki', 'Maize']",dwr\2210.jpg
6271,MR Chaise,Knoll®,"$6,443.00","$7,488.00",N/A,"['Aquitania', 'Bering Sea', 'Black', 'Black Sea']",dwr\6271.jpg
2522855,Florence Knoll Relaxed Lounge Chair,Knoll®,"$5,803.00","$8,482.00",N/A,"['Alpine', 'Aurora', 'Aviator', 'Black']",dwr\2522855.jpg
5792-2,MR Lounge Armchair,Knoll®,"$5,292.00","$6,052.00",N/A,"['Aquitania', 'Bering Sea', 'Black', 'Black Sea']",dwr\5792-2.jpg
958,MR Adjustable Chaise Lounge,Knoll®,"$7,811.00","$9,046.00",N/A,"['Aquitania', 'Bering Sea', 'Black', 'Black Sea']",dwr\958.jpg
2572165,Florence Knoll Model 31,Knoll®,"$1,756.00","$3,036.00",N/A,"['Aviator', 'Black / White', 'Chartreuse', 'Graphite']",dwr\2572165.jpg
4995,Krusin Lounge Armchair,Knoll®,"$1,926.00","$2,205.00",N/A,"['Ebony', 'Natural Oak', 'Walnut', 'White Ash']",dwr\4995.jpg
2575383,Klismos Lounge Chair,Knoll®,N/A,N/A,N/A,"['Black Oak', 'Natural Oak']",dwr\2575383.jpg
2072,Bertoia Asymmetric Chaise,Knoll®,N/A,N/A,N/A,"['Crimson', 'Neutral']",dwr\2072.jpg
2544156,Bastiano Petite Lounge Chair,Knoll®,"$6,744.00","$10,040.00",N/A,"['Alpine', 'Amber', 'Aviator', 'Black']",dwr\2544156.jpg
5307-2,"Jehs and Laub Lounge Chair, Leather",Knoll®,N/A,N/A,N/A,"['Black', 'Tuscany']",dwr\5307-2.jpg
5702,Florence Knoll Lounge Chair,Knoll®,"$7,032.00","$10,280.00",N/A,"['Alpine', 'Aurora', 'Aviator', 'Black']",dwr\5702.jpg
5307-1,"Jehs and Laub Lounge Chair, Fabric",Knoll®,N/A,N/A,N/A,"['Crimson', 'Neutral', 'Pumpernickel']",dwr\5307-1.jpg
5792-1,MR Lounge Chair,Knoll®,"$4,767.00","$5,526.00",N/A,"['Aquitania', 'Bering Sea', 'Black', 'Black Sea']",dwr\5792-1.jpg
1390-1,"Egg Chair, Fabric",Fritz Hansen,"$9,699.00","$16,674.00",N/A,"['Aqua', 'Black', 'Charcoal', 'Chartreuse']",dwr\1390-1.jpg
6649,Eames Lounge Chair,Herman Miller,N/A,N/A,N/A,"['Aviator', 'Balsa', 'Black', 'Black / White']",dwr\6649.jpg
2518681,Knitting Lounge Chair,Audo Copenhagen,"$3,995.00","$6,170.00",N/A,"['Black', 'Cognac', 'Grey', 'Moonlight']",dwr\2518681.jpg
2519398-1,"Reframe Lounge Chair, Mid Back",Geiger,"$2,785.00","$4,345.00",N/A,"['Anthracite', 'Basalt', 'Beach Glass', 'Blush']",dwr\2519398-1.jpg
1390-2,"Egg Chair, Leather",Fritz Hansen,"$14,499.00","$20,999.00",N/A,"['Black', 'Cowhide', 'Dark Brown', 'Lava']",dwr\1390-2.jpg
2536894,Mags Lounge Single Seater,HAY,"$1,295.00","$1,945.00",N/A,"['Cream', 'Denim', 'Grey', 'Lilac']",dwr\2536894.jpg
2544155,Cube Armchair,Herman Miller,"$3,795.00","$5,595.00",N/A,"['Balsa', 'Black', 'Bruno', 'Burgundy']",dwr\2544155.jpg
7501-1,"Swan Chair, Fabric",Fritz Hansen,"$5,499.00","$9,544.00",N/A,"['Aqua', 'Black', 'Charcoal', 'Chartreuse']",dwr\7501-1.jpg
2536884,Hackney Lounge Single Seater,HAY,"$1,345.00","$2,295.00",N/A,"['Blue', 'Cream', 'Green', 'Grey']",dwr\2536884.jpg
2570725,Scarpa 925 Lounge Chair,Karakter,N/A,N/A,N/A,"['Cognac', 'Nero']",dwr\2570725.jpg
2539800,Doze Lounge Chair,Muuto,"$2,949.00","$4,649.00",N/A,"['Asphalt', 'Black', 'Cognac', 'Evergreen']",dwr\2539800.jpg
2519397,Rolled Arm Club Chair,Geiger,"$3,765.00","$5,635.00",N/A,"['Anthracite', 'Basalt', 'Cream', 'Graphite']",dwr\2519397.jpg
5946-1,"PK22 Easy Chair, Wicker",Fritz Hansen,N/A,N/A,N/A,['Natural Wicker'],dwr\5946-1.jpg
2519398-2,"Reframe Lounge Chair, High Back",Geiger,"$2,945.00","$4,585.00",N/A,"['Anthracite', 'Basalt', 'Cream', 'Graphite']",dwr\2519398-2.jpg
2576951,Full Loop Lounge Chair,Geiger,"$2,365.00","$3,655.00",N/A,"['Anthracite', 'Basalt', 'Cream', 'Graphite']",dwr\2576951.jpg
2574437,PK24 Wicker Lounge Chair,Fritz Hansen,N/A,N/A,N/A,"['Black', 'Dark Brown', 'Natural', 'Walnut']",dwr\2574437.jpg
2574438,PK25 Lounge Chair,Fritz Hansen,N/A,N/A,N/A,"['Black', 'Natural']",dwr\2574438.jpg
2574439,PK4 Lounge Chair,Fritz Hansen,N/A,N/A,N/A,"['Black', 'Natural']",dwr\2574439.jpg
2573834,Archibald Standard Armchair,Poltrona Frau,"$5,920.00","$6,640.00",N/A,"['Argento', 'Bianco', 'Coffee Bean', 'Ecru']",dwr\2573834.jpg
2576430,Croissant Lounge Chair,Gubi,N/A,N/A,N/A,['Cuoio'],dwr\2576430.jpg
2576228,Siesta Soft Lounge Chair,Hjelle,N/A,N/A,N/A,"['Cloud', 'Cream', 'Dove', 'Ochre']",dwr\2576228.jpg
2576330,Oda Lounge Chair,Audo Copenhagen,"$5,750.00","$6,290.00",N/A,"['Red', 'Soft White', 'Light Beige']",dwr\2576330.jpg
2573831,Dezza 48 Armchair,Poltrona Frau,"$6,080.00","$6,770.00",N/A,"['Argento', 'Bianco', 'Coffee Bean', 'Ecru']",dwr\2573831.jpg
5946,PK22 Easy Chair,Fritz Hansen,"$5,499.00","$7,999.00",N/A,"['Black', 'Dark Brown', 'Natural', 'Walnut']",dwr\5946.jpg
2576950,Bumper Lounge Chair,Geiger,"$2,195.00","$3,525.00",N/A,"['Anthracite', 'Basalt', 'Cream', 'Graphite']",dwr\2576950.jpg
2576328,Tired Man Lounge Chair,Audo Copenhagen,N/A,N/A,N/A,"['Honey', 'Moonlight']",dwr\2576328.jpg
7501-2,"Swan Chair, Leather",Fritz Hansen,"$8,299.00","$11,499.00",N/A,"['Black', 'Dark Brown', 'Lava', 'Light Grey']",dwr\7501-2.jpg
2571022,Monarch Chair,Carl Hansen & Søn,"$4,880.00","$5,285.00",N/A,"['Mahogany', 'Oak']",dwr\2571022.jpg
2514017,Lína Swivel Chair,Design Within Reach,"$2,595.00","$4,095.00",N/A,"['Balsa', 'Bark', 'Basalt', 'Basil']",dwr\2514017.jpg
4542-1,"Flight Recliner, Fabric",Design Within Reach,"$3,395.00","$4,495.00",N/A,"['Bark', 'Basalt', 'Basil', 'Blue']",dwr\4542-1.jpg
2538845,Alva Chair,Sarah Ellison,"$2,495.00","$1,996.00",N/A,"['Caramel', 'Dove', 'Oyster', 'Agave']",dwr\2538845.jpg
2518283,Vala Swivel Recliner,Design Within Reach,"$3,945.00","$6,195.00",N/A,"['Balsa', 'Basalt', 'Black', 'Blue']",dwr\2518283.jpg
4874,Crosshatch Chair,Geiger,"$2,995.00","$5,535.00",N/A,"['Anthracite', 'Graphite', 'Heathered Black', 'Light Silver']",dwr\4874.jpg
6127,Paulistano Armchair,Objekto,"$2,895.00","$2,316.00",N/A,"['Matte Black', 'Natural', 'Terra Cotta']",dwr\6127.jpg
2538846,Huggy Swivel Chair,Sarah Ellison,"$2,895.00","$2,316.00",N/A,"['Caramel', 'Cream', 'Dune', 'Agave']",dwr\2538846.jpg
2517754,Dorso Swivel Chair,HAY,"$1,195.00","$1,895.00",N/A,"['Blue', 'Cayenne', 'Cream', 'Green']",dwr\2517754.jpg
2516328,Nora Lounge Chair and Ottoman,Design Within Reach,"$3,895.00","$5,395.00",N/A,"['Balsa', 'Bare', 'Bark', 'Basalt']",dwr\2516328.jpg
9144-1,"Noomi Chair, Fabric",Softline,"$2,095.00","$2,895.00",N/A,"['Basalt', 'Basil', 'Blue', 'Blush']",dwr\9144-1.jpg
2562443-1,Chisel Lounge Chair,HAY,$695.00,$995.00,N/A,"['Black Oak', 'Eucalyptus', 'Oak', 'Walnut']",dwr\2562443-1.jpg
4542-2,"Flight Recliner, Leather",Design Within Reach,"$4,395.00","$4,895.00",N/A,"['Balsa', 'Black', 'Bruno', 'Canyon']",dwr\4542-2.jpg
2518055,Emmy Armchair,Design Within Reach,"$3,095.00","$5,895.00",N/A,"['Balsa', 'Basalt', 'Basil', 'Black']",dwr\2518055.jpg
2557897-1,"Soffi Swivel Chair, Fabric",Design Within Reach,"$4,095.00","$4,495.00",N/A,"['Bark', 'Basalt', 'Basil', 'Blue']",dwr\2557897-1.jpg
2544358,TOGO® Fireside Chair,Ligne Roset,N/A,N/A,N/A,"['Farmland', 'Grandstand', 'Snowman']",dwr\2544358.jpg
9169,Modell 711 Chair,L.K. Hjelle Møbelfabrikk,"$3,595.00","$3,995.00",N/A,"['Black', 'Cloud', 'Dove', 'Fin']",dwr\9169.jpg
2562443-2,Chisel Upholstered Lounge Chair,HAY,"$1,495.00","$2,195.00",N/A,"['Black Leather / Black', 'Cognac Leather / Oak', 'Dark Brown Leather / Black', 'Eucalyptus Leather / Eucalyptus']",dwr\2562443-2.jpg
1416-1,"Jens Chair, Fabric",Design Within Reach,"$1,695.00","$2,295.00",N/A,"['Bark', 'Basalt', 'Buff', 'Cinder']",dwr\1416-1.jpg
5653-2,"MG501 Cuba Lounge Chair, Paper Cord",Carl Hansen & Søn,N/A,N/A,N/A,['Oak Oil'],dwr\5653-2.jpg
2548435,"Eames Molded Plywood Lounge Chair, Herman Miller x HAY",Herman Miller,N/A,N/A,N/A,['Forest Green'],dwr\2548435.jpg
2197712,"Eames Molded Plastic Armchair, Rocker Base",Herman Miller,$795.00,$945.00,N/A,"['Black', 'Cocoa', 'Evergreen', 'Grey Green']",dwr\2197712.jpg
6515,LC4 Chaise Lounge,Cassina,"$5,235.00","$6,220.00",N/A,"['Cowhide', 'Graphite']",dwr\6515.jpg
2560797,Brasilia Lounge Chair,Audo Copenhagen,"$2,760.00","$5,905.00",N/A,"['Camel', 'Driftwood', 'Nature', 'Root']",dwr\2560797.jpg
1416-2,"Jens Chair, Leather",Design Within Reach,"$2,395.00","$2,495.00",N/A,"['Black', 'Saddle']",dwr\1416-2.jpg
2544456,Pumpkin Swivel Chair ,Ligne Roset,"$3,595.00","$3,995.00",N/A,"['Ecru', 'Buckram 007', 'Appalachian 025', 'Brushstroke 036']",dwr\2544456.jpg
2556771,Chromeo Chair,Sarah Ellison,N/A,N/A,N/A,"['Moon', 'Piccolo']",dwr\2556771.jpg
628,Eames Molded Plywood Lounge Chair Metal Base (LCM),Herman Miller,$895.00,"$1,995.00",N/A,"['Ebony', 'Red Stain', 'Santos Palisander', 'Walnut']",dwr\628.jpg
2541208,Ekstrem Chair,Varier,"$2,999.00","$2,399.20",N/A,"['Black', 'Port', 'Sulphur', 'Gray Violet']",dwr\2541208.jpg
2514609,"About A Lounge 82 Armchair, Low Back",HAY,"$1,345.00","$2,645.00",N/A,"['Blue', 'Cream', 'Denim', 'Green']",dwr\2514609.jpg
2526586,Wilkes Modular Sofa Group Chair,Herman Miller,"$1,695.00","$2,295.00",N/A,"['Cayenne', 'Cream', 'Dark Blue', 'Grey']",dwr\2526586.jpg
5305,Easy Chair,Carl Hansen & Søn,"$4,930.00","$5,635.00",N/A,"['Black Lacquer', 'Black Oak', 'Oiled Oak', 'Walnut']",dwr\5305.jpg
6276-2,"Milo Baughman Recliner 74, Leather",Thayer Coggin,"$5,695.00","$5,995.00",N/A,"['Balsa', 'Black', 'Bruno', 'Canyon']",dwr\6276-2.jpg
2516326,Nora Lounge Chair,Design Within Reach,"$2,595.00","$4,295.00",N/A,"['Balsa', 'Bare', 'Bark', 'Basalt']",dwr\2516326.jpg
7030,Raleigh Armchair,Design Within Reach,"$3,995.00","$7,495.00",N/A,"['Balsa', 'Bark', 'Basalt', 'Basil']",dwr\7030.jpg
2517867,Eames Upholstered Molded Fiberglass Low Wire Base Armchair,Herman Miller,$995.00,"$1,295.00",N/A,"['Black with Black', 'Navy Blue with Grey Blue Dark', 'Parchment with Cobalt', 'Parchment with Crimson']",dwr\2517867.jpg
2521944,Risa Recliner,Design Within Reach,"$5,095.00","$6,795.00",N/A,"['Balsa', 'Basalt', 'Black', 'Blue']",dwr\2521944.jpg
2556773,Chromeo Chair & Ottoman,Sarah Ellison,"$4,345.00","$3,041.50",N/A,"['Moon', 'Piccolo']",dwr\2556773.jpg
4026,LC2 Petit Modele Armchair,Cassina,"$6,120.00","$6,555.00",N/A,"['Anthracite', 'Graphite', 'Tobacco', 'White']",dwr\4026.jpg
2518145,Eames Molded Fiberglass Low Wire Base Armchair,Herman Miller,$745.00,$795.00,N/A,"['Black', 'Elephant Hide Grey', 'Navy Blue', 'Parchment']",dwr\2518145.jpg
2514610,"About A Lounge 92 Armchair, High Back",HAY,"$1,595.00","$2,695.00",N/A,"['Blue', 'Cream', 'Denim', 'Green']",dwr\2514610.jpg
2517837,Eames Molded Plastic Low Wire Base Armchair,Herman Miller,$545.00,$595.00,N/A,"['Black', 'Cocoa', 'Evergreen', 'Grey Green']",dwr\2517837.jpg
6276-1,"Milo Baughman Recliner 74, Fabric",Thayer Coggin,"$4,545.00","$5,145.00",N/A,"['Bark', 'Basalt', 'Basil', 'Blue']",dwr\6276-1.jpg
2514611,"About A Lounge 81 Swivel Chair, Low Back",HAY,"$1,445.00","$2,545.00",N/A,"['Blue', 'Cream', 'Denim', 'Green']",dwr\2514611.jpg
975,Nelson Coconut Chair,Herman Miller,"$3,795.00","$5,795.00",N/A,"['Black / White', 'Blush', 'Lotus', 'Obsidian']",dwr\975.jpg
1584,Pelican Chair,House of Finn Juhl,"$7,737.00","$12,379.00",N/A,"['Charcoal', 'Gold', 'Graphite', 'Indigo']",dwr\1584.jpg
7345,Shell Chair,Carl Hansen & Søn,"$5,255.00","$5,805.00",N/A,"['Black', 'Burgundy', 'Cowhide']",dwr\7345.jpg
2535574,Noomi String Chair,Softline,"$1,595.00","$2,045.00",N/A,"['Bark', 'Basalt', 'Basil', 'Blue']",dwr\2535574.jpg
7589-2,"Theatre Armchair, Leather",Design Within Reach,"$3,295.00","$3,495.00",N/A,"['Black', 'Canyon', 'Clay', 'Cognac']",dwr\7589-2.jpg
2530449-2,"Siesta Lounge Chair, High Back",Hjelle,"$3,795.00","$3,995.00",N/A,"['Maple', 'Marble', 'Moonlight', 'Coriander']",dwr\2530449-2.jpg
5653-1,"MG501  Cuba Lounge Chair, Cotton",Carl Hansen & Søn,N/A,N/A,N/A,"['Black Lacquer', 'Soaped Oak']",dwr\5653-1.jpg
9144-2,"Noomi Chair, Leather",Softline,N/A,N/A,N/A,"['Black', 'Grey', 'Saddle']",dwr\9144-2.jpg
2521935,Comolino Swivel Chair,Design Within Reach,"$3,845.00","$5,695.00",N/A,"['Balsa', 'Bark', 'Basalt', 'Basil']",dwr\2521935.jpg
2514875-1,"Bernard Lounge Chair, Canvas",HAY,$995.00,"$1,495.00",N/A,"['Green Canvas / Green', 'Natural Canvas / Oak', 'Red Canvas / Red']",dwr\2514875-1.jpg
2513728,Lispenard Armchair,Herman Miller,"$2,895.00","$4,695.00",N/A,"['Bark', 'Black', 'Blush', 'Bruno']",dwr\2513728.jpg
2557490,Visu Lounge Chair,Muuto,$635.00,"$1,595.00",N/A,"['Black', 'Black Oak', 'Cognac', 'Oak']",dwr\2557490.jpg
2196255,Comolino Armchair,Design Within Reach,"$3,195.00","$4,995.00",N/A,"['Balsa', 'Bark', 'Basalt', 'Basil']",dwr\2196255.jpg
2513941-2,"Outline Chair, Studio",Muuto,"$2,495.00","$5,721.00",N/A,"['Asphalt', 'Birch', 'Black', 'Blue']",dwr\2513941-2.jpg
2567605,Wrap Lounge Chair,Muuto,"$2,949.00","$3,842.00",N/A,"['Charcoal', 'Copper', 'Oatmeal', 'Sky Blue']",dwr\2567605.jpg
2535573,Greta Lounge Chaise,Gubi,"$4,499.00","$2,249.50",N/A,"['Ivory 001', 'Perla 004']",dwr\2535573.jpg
2560795,Falcon Chair,Hjelle,"$3,495.00","$3,995.00",N/A,"['Black Leather / Black Canvas', 'Brown Leather / Tan Canvas']",dwr\2560795.jpg
2564101,Spanish Lounge Chair,Fredericia,"$5,995.00","$6,995.00",N/A,"['Black / Black', 'Oak / Black', 'Oak / Natural', 'Oak / Cognac']",dwr\2564101.jpg
2195398-3,"Striad Lounge Chair, High Back",Herman Miller,"$3,695.00","$4,695.00",N/A,"['Heathered Grey/White Shell', 'Heathered Black/Black Shell', 'Heathered Twilight/Black Shell', 'Oatmeal/White Shell']",dwr\2195398-3.jpg
2544359,TOGO® Corner Seat,Ligne Roset,N/A,N/A,N/A,"['Farmland', 'Grandstand', 'Snowman']",dwr\2544359.jpg
7071,Reid Chair,Design Within Reach,"$3,195.00","$5,895.00",N/A,"['Balsa', 'Bark', 'Basalt', 'Basil']",dwr\7071.jpg
2557897-2,"Soffi Swivel Chair, Leather",Design Within Reach,"$5,095.00","$5,295.00",N/A,"['Balsa', 'Black', 'Bruno', 'Canyon']",dwr\2557897-2.jpg
2560899,Luva Modular Armchair,Herman Miller,"$3,795.00","$4,895.00",N/A,"['Balsa', 'Black', 'Blush', 'Bruno']",dwr\2560899.jpg
2544355-1,"Pastille Lounge Chair, Fabric",Design Within Reach,"$4,295.00","$5,295.00",N/A,"['Bark', 'Basalt', 'Basil', 'Blue']",dwr\2544355-1.jpg
2517767-2,"About A Lounge 87 Soft Armchair, Low Back",HAY,"$1,545.00","$2,645.00",N/A,"['Blue', 'Cream', 'Denim', 'Green']",dwr\2517767-2.jpg
7052,Reid Swivel Armchair,Design Within Reach,"$3,495.00","$5,695.00",N/A,"['Balsa', 'Bark', 'Basalt', 'Basil']",dwr\7052.jpg
2540241,Groovy Chair,Paulin Paulin Paulin,N/A,N/A,N/A,['Cream'],dwr\2540241.jpg
2518667,Cover Lounge Chair,Muuto,"$1,149.00","$1,595.00",N/A,[],dwr\2518667.jpg
2530449-1,"Siesta Lounge Chair, Low Back",Hjelle,"$2,795.00","$2,995.00",N/A,"['Maple', 'Marble', 'Moonlight', 'Coriander']",dwr\2530449-1.jpg
2514875-2,"Bernard Lounge Chair, Leather",HAY,"$2,495.00","$2,695.00",N/A,"['Black Leather / Black', 'Natural Leather / Oak', 'Cognac Leather / Oak', 'Black Leather / Green']",dwr\2514875-2.jpg
2127-1,"Bantam Armchair, Fabric",Design Within Reach,"$1,795.00","$2,395.00",N/A,"['Bark', 'Basalt', 'Buff', 'Cinder']",dwr\2127-1.jpg
7697,Tuxedo Club Chair,Geiger,"$3,863.00","$4,203.00",N/A,"['Anthracite', 'Graphite', 'Heathered Black', 'Light Silver']",dwr\7697.jpg
2541720,Ami Lounge Chair,L.K. Hjelle Møbelfabrikk,"$4,445.00","$5,145.00",N/A,"['Balsa', 'Cream', 'Lotus', 'Obsidian']",dwr\2541720.jpg
2518246,Can Lounge Chair,HAY,"$1,995.00","$2,695.00",N/A,"['0842 Black', '0250 Cognac', '975 Forest Green', '415 Abelia']",dwr\2518246.jpg
2518066,Uchiwa Lounge Chair,HAY,"$1,995.00","$2,395.00",N/A,"['Hallingdal 166/Silk Black 0842', 'Bolgheri Natural / Silk 0250 Cognac Leather', 'Steelcut Trio 133 Grey / Remix 143 Iron', 'Mode 09 Clavicle / Silk 0250 Cognac Leather']",dwr\2518066.jpg
2523634,Mama Bear Chair,Carl Hansen & Søn,"$5,365.00","$6,095.00",N/A,"['100 Ivory', 'Patisserie 049', 'Buckram 007', 'Cornerstone 005']",dwr\2523634.jpg
1857,LC7 Swivel Chair,Cassina,"$3,415.00","$3,485.00",N/A,"['Anthracite', 'Graphite', 'Tobacco', 'White']",dwr\1857.jpg
2544355-2,"Pastille Lounge Chair, Leather",Design Within Reach,"$5,895.00","$6,395.00",N/A,"['Balsa', 'Black', 'Bruno', 'Canyon']",dwr\2544355-2.jpg
1429,LC3 Grand Modele Armchair,Cassina,"$6,375.00","$7,530.00",N/A,"['Anthracite', 'Graphite', 'Tobacco', 'White']",dwr\1429.jpg
9113-2,"Seal Chair, High Back",Brdr. Petersen,"$6,900.00","$8,220.00",N/A,"['0842 Black', '0329 Brown', '218 Grey']",dwr\9113-2.jpg
2195398-2,"Striad Lounge Chair, Mid Back",Herman Miller,"$3,295.00","$4,295.00",N/A,"['Heathered Grey/White Shell', 'Heathered Black/Black Shell', 'Heathered Twilight/Black Shell', 'Oatmeal/White Shell']",dwr\2195398-2.jpg
7589-1,"Theatre Armchair, Fabric",Design Within Reach,"$2,045.00","$2,895.00",N/A,"['Bark', 'Basalt', 'Buff', 'Cinder']",dwr\7589-1.jpg
6779,Chieftains Chair,House of Finn Juhl,N/A,N/A,N/A,['Black'],dwr\6779.jpg
2574761,Prouvé Fauteuil De Salon,Vitra,"$4,420.00","$6,285.00",N/A,"['Black', 'Brandy', 'Chestnut', 'Cream']",dwr\2574761.jpg
2526853,Kapsel Armchair,Design Within Reach,"$4,745.00","$7,895.00",N/A,"['Balsa', 'Basalt', 'Black', 'Blue']",dwr\2526853.jpg
2530447,Kangaroo Chair,Cassina,"$3,075.00","$4,925.00",N/A,"['Oak', 'Teak']",dwr\2530447.jpg
2127-2,"Bantam Armchair, Leather",Design Within Reach,"$3,195.00","$3,295.00",N/A,"['Balsa', 'Bark', 'Indigo', 'Java']",dwr\2127-2.jpg
2513941-1,"Outline Chair, Regular",Muuto,"$2,949.00","$6,085.00",N/A,"['Asphalt', 'Birch', 'Black', 'Cedar']",dwr\2513941-1.jpg
6297,Model 45 Chair,House of Finn Juhl,N/A,N/A,N/A,['Black'],dwr\6297.jpg
2188,Reid Armchair,Design Within Reach,"$3,395.00","$5,795.00",N/A,"['Balsa', 'Bark', 'Basalt', 'Basil']",dwr\2188.jpg
2517745,Uchiwa Lounge Chair and Ottoman,HAY,N/A,N/A,N/A,['Bolgheri Natural / Silk 0250 Cognac Leather'],dwr\2517745.jpg
2564102,Whisky Chair,House of Finn Juhl,"$15,173.00","$17,503.00",N/A,"['Black', 'Dark Conifer / Mojave']",dwr\2564102.jpg
2526978,Mantle Armchair,Geiger,"$2,495.00","$2,995.00",N/A,"['Anthracite', 'Blush', 'Denim', 'Heathered Black']",dwr\2526978.jpg
2574758,Prouvé Cité Lounge Chair,Vitra,"$5,550.00","$7,415.00",N/A,"['Camel', 'Chestnut', 'Light Grey', 'Nero']",dwr\2574758.jpg
2518288,U-Series Lounge Chair,Geiger,"$2,995.00","$4,645.00",N/A,"['Abyss', 'Black', 'Cement', 'Cognac']",dwr\2518288.jpg
2526977,Mantle Swivel Chair,Geiger,"$2,895.00","$3,395.00",N/A,"['Anthracite', 'Blush', 'Denim', 'Heathered Black']",dwr\2526977.jpg
9167,Arena Armchair,Hjelle,"$2,695.00","$3,495.00",N/A,"['Black', 'Buff']",dwr\9167.jpg
2531457,Paris Chair,Sika Design,N/A,N/A,N/A,['Natural'],dwr\2531457.jpg
